ID,TARGET
4.0,0.0001
7.0,0.0019612140240711667
10.0,0.0005
14.0,0.0027
15.0,0.0001
16.0,0.0030797801238508335
18.0,0.0365
19.0,0.020441301111330773
27.0,0.003457282754804372
34.0,0.004239671988822117
37.0,0.00012763246164651488
41.0,0.025513175975526794
59.0,0.0044
64.0,0.0002636840729933365
69.0,0.0035225368623110435
72.0,0.0012528479643489083
82.0,3.9671988822117e-05
87.0,0.0779611674600272
88.0,0.0002
90.0,3.170292800849892e-05
103.0,0.0030080612483978117
111.0,0.09533050144326752
114.0,0.00037974789444458415
116.0,0.0004
117.0,0.003334472800141451
119.0,0.0012
120.0,0.01563967198882212
122.0,0.0077
126.0,0.0009934012276420557
128.0,0.0009
153.0,0.0013
155.0,0.008439671988822117
158.0,0.0005572505951563059
161.0,0.005
166.0,0.0004
171.0,0.0025
178.0,0.031
181.0,0.0002
194.0,0.0011425340485392624
197.0,0.0
199.0,0.36230636357977236
200.0,0.37871041988506543
205.0,0.022473769846057465
209.0,0.0118
215.0,0.11656644080643482
217.0,0.000678458112748605
220.0,0.001227632461646515
240.0,0.0016
241.0,0.0014
252.0,0.0011701504522364972
258.0,0.004500606187585923
259.0,0.0014949094543605717
260.0,0.0001
269.0,0.12340303888829307
270.0,0.0011
273.0,0.006491967386953949
274.0,0.14802057246524766
278.0,0.0
287.0,0.3400017267383587
292.0,0.0009
297.0,0.2666535892937268
307.0,0.0004496578540743382
308.0,0.0009
312.0,0.0004
314.0,0.020949657854074336
316.0,0.0172
322.0,0.0089
323.0,0.0011
332.0,4.9119006220457284e-05
334.0,0.0386
342.0,0.0002
346.0,0.1420246308005565
347.0,0.20166873851942904
353.0,0.02199917040359036
359.0,0.0035
366.0,0.00048615243250165456
370.0,0.0004
371.0,7.496926167650798e-05
373.0,0.0017
376.0,0.0049
379.0,0.00011491977654771319
384.0,0.0054
386.0,0.0181
394.0,0.00242198657274101
398.0,0.0009
404.0,0.00891317597552679
406.0,0.007088752996874146
408.0,0.00018008938520205803
416.0,0.0002
424.0,0.08524356061130015
425.0,0.0001
438.0,0.0003
439.0,0.0001
442.0,0.0009
456.0,0.0004219865727410102
463.0,0.09183656375125017
464.0,0.0004202301200046076
469.0,0.0045
472.0,0.02361317597552679
476.0,0.02090023676769115
477.0,0.0007
481.0,0.0014
483.0,0.0012589284275006047
484.0,0.0019263998844525488
487.0,0.0006988548555894812
489.0,0.0007
497.0,0.0007018000378143023
498.0,0.0003
501.0,0.0004
504.0,0.1319388398052975
515.0,0.0031
517.0,0.0025
521.0,0.02745133163941838
529.0,0.0010293450666773697
531.0,0.0008988548555894811
537.0,0.0012
540.0,0.13972219847292147
550.0,0.0
556.0,0.0005
570.0,0.0012
575.0,0.0005
577.0,0.0005
578.0,0.05542560328736215
584.0,0.0005
585.0,0.0014596710897701846
587.0,0.006031145104491672
590.0,0.0049
591.0,0.4426454680171982
597.0,0.0035131759755267907
607.0,0.0002211045521461767
611.0,0.0001
612.0,0.08001851654238022
614.0,0.0001
617.0,0.0013
618.0,0.0
619.0,0.00010180003781430215
622.0,0.0041
626.0,0.0007503918447462442
628.0,0.0295
630.0,0.0005882734941779743
631.0,0.0001
632.0,0.001126399884452549
634.0,0.0037
645.0,8.827349417797433e-05
646.0,0.0022
647.0,0.0037
648.0,6.00494851287948e-05
669.0,0.024742154302799114
682.0,0.42125441685556325
689.0,0.0001
691.0,0.0004
693.0,0.0003
698.0,0.0008
700.0,0.0011
705.0,0.0004
715.0,2.1104552146176714e-05
716.0,0.08345393390665509
723.0,0.0011
727.0,0.0016
731.0,0.0309
733.0,0.0012
737.0,0.0005589284275006045
738.0,0.0020820554524016584
739.0,0.0011
742.0,0.0002
743.0,0.0172
745.0,0.0062
747.0,0.0022
748.0,5.2807480154675634e-05
749.0,0.0007568073658242847
756.0,4.482080511446777e-05
767.0,0.003878727598364298
770.0,0.0094
775.0,0.0016
778.0,0.004259671089770185
793.0,0.000827632461646515
798.0,0.0074
818.0,0.0008
819.0,0.0
825.0,0.0012
833.0,0.19546121402407116
837.0,0.0005
842.0,0.00024109114415232061
849.0,0.0001
856.0,0.002194699900398547
862.0,0.0006
864.0,0.0015
865.0,0.0027
872.0,0.00023047846341437995
874.0,0.0047
879.0,0.0069
880.0,0.0003
888.0,0.0141
890.0,0.0216
893.0,0.0007596710897701845
897.0,0.00045967108977018454
901.0,0.0003
905.0,0.0022
910.0,0.0009
912.0,0.0009
917.0,0.0006
925.0,0.0028
926.0,0.16410967070121224
929.0,0.0016
934.0,0.00011491977654771317
941.0,0.0027155061160214844
942.0,8.875299687414646e-05
946.0,8.875299687414646e-05
947.0,0.0012
948.0,0.0001
950.0,0.004
956.0,8.061248397811373e-06
957.0,0.0006080612483978113
959.0,0.006972454971136932
967.0,0.005714919776547713
973.0,0.0006
988.0,0.2914206383923719
999.0,0.0107
1001.0,0.0254
1013.0,0.001
1019.0,0.0023
1021.0,0.22750823536989492
1034.0,0.001
1037.0,0.0014080612483978114
1040.0,0.0032
1047.0,0.0007
1048.0,0.0007
1050.0,0.0227
1059.0,0.050507073806265214
1063.0,0.0002
1066.0,0.0069
1075.0,0.00014109114415232057
1080.0,0.0019
1083.0,0.0006
1085.0,0.002
1093.0,0.0036638078218165847
1095.0,0.0014
1096.0,0.0002
1098.0,0.0006
1100.0,0.0002
1106.0,0.0003
1113.0,0.0021
1126.0,0.0004276324616465149
1127.0,0.00041491977654771315
1130.0,0.2856455728341855
1137.0,0.0004
1140.0,0.0071
1141.0,0.0009
1145.0,0.002
1158.0,0.0
1159.0,0.0003
1163.0,0.0017219865727410102
1165.0,0.003
1171.0,0.0054
1178.0,0.0053
1189.0,0.0003
1193.0,0.00013047846341437996
1199.0,0.2293716957706124
1202.0,0.0047
1207.0,0.0
1210.0,0.0002
1216.0,0.0016
1219.0,0.0072
1223.0,0.0001946547841427683
1227.0,0.0003
1230.0,0.0028
1232.0,0.0014175786063341889
1233.0,0.0005304784634143799
1260.0,0.0
1275.0,0.0013
1276.0,0.012823991960293693
1285.0,0.0005
1287.0,0.00014410677927758088
1288.0,0.0044
1293.0,0.0097
1301.0,0.0007
1305.0,0.0079
1310.0,0.0023
1318.0,0.0007293450666773698
1320.0,0.04838981755481749
1322.0,0.0002
1325.0,0.0033
1336.0,0.01923047846341438
1338.0,0.0033
1345.0,0.0075
1347.0,0.0005
1349.0,0.3581224452605424
1350.0,0.0005441067792775809
1353.0,0.0001
1354.0,0.0067
1355.0,0.0045
1359.0,0.0007219865727410102
1367.0,0.0003
1374.0,0.0009
1380.0,0.0012
1392.0,0.0002
1393.0,0.0003
1394.0,0.0046
1397.0,0.2972785137815803
1400.0,0.00023047846341437995
1405.0,0.005
1407.0,0.00042829294248536735
1409.0,0.0002
1414.0,0.0005406949237448513
1420.0,0.0068
1432.0,0.0086
1433.0,0.0037
1434.0,0.0004
1435.0,0.0033
1450.0,0.0013175786063341888
1455.0,0.0007
1458.0,0.0051
1461.0,0.0143
1462.0,0.0015806161045455324
1467.0,0.0037
1474.0,0.0019406949237448514
1475.0,0.0009282929424853674
1477.0,0.0055
1492.0,0.0021
1505.0,0.00012829294248536738
1506.0,0.09262787268063022
1511.0,0.003
1515.0,0.0003
1519.0,0.0016
1522.0,0.0049
1527.0,0.0005
1532.0,0.0039
1535.0,0.0039
1537.0,0.0054
1543.0,0.0001
1548.0,0.018217045939359515
1552.0,0.1100383913442337
1556.0,0.0001
1557.0,0.02054410677927758
1564.0,0.0024
1566.0,0.0
1567.0,0.001
1569.0,0.23963617955875016
1572.0,0.0014
1575.0,0.0012
1577.0,0.0004
1581.0,0.0005
1582.0,0.0006179791099280098
1588.0,0.0187
1591.0,0.00036903792619388413
1596.0,0.0012
1598.0,0.0003219865727410103
1611.0,0.0023
1616.0,0.0006804037339821418
1621.0,0.0014
1625.0,0.14511977542640914
1629.0,0.00231317834255409
1638.0,0.0071
1639.0,0.0014
1655.0,0.0008
1656.0,0.228166028363819
1659.0,0.03422773506215662
1669.0,0.0007219865727410102
1671.0,0.0037
1687.0,0.0001
1699.0,0.0019282929424853674
1702.0,0.0013
1706.0,0.0004
1711.0,0.0005219865727410102
1713.0,0.04133470591597771
1719.0,0.010341882769832427
1724.0,0.0027589284275006043
1735.0,0.0006
1739.0,0.0002
1750.0,0.0009
1757.0,0.0001
1759.0,0.0035
1763.0,0.0106
1765.0,0.0016276324616465146
1766.0,0.0005
1767.0,0.2472926100909081
1770.0,0.0011
