ID,TARGET
4,-3.787885810642624
7,-3.7782301132891587
10,-4.227176127691118
14,-3.442627079096311
15,-3.897079512618231
16,-3.7900448404036315
18,-2.974476755367437
19,-3.3007193747984287
27,-3.890423547074999
34,-3.603428059903245
37,-3.3166611624426348
41,-3.0551096917587244
59,-3.926861974385579
64,-3.225355450585828
69,-3.758164721504778
72,-3.738963056756033
82,-3.7273888779162787
87,-2.7623670337003206
88,-3.572650209910734
90,-3.691156072853572
103,-3.0704368646910214
111,-2.5890172114850625
114,-3.7422374873209074
116,-3.571855544237895
117,-3.412030874687424
119,-2.938361140492963
120,-3.7545115589663163
122,-3.0470010715562927
126,-3.439109137649904
128,-3.9851076975668303
153,-4.301522632714484
155,-3.878111476695785
158,-3.5869473574723325
161,-3.707863120019989
166,-4.173274837890249
171,-4.005609759458049
178,-3.219476420689965
181,-3.629765758747772
194,-3.5141458809364514
197,-3.2382439049753766
199,-2.0771036975436363
200,-1.0943228311812718
205,-3.8437015936378547
209,-3.3785895180726127
215,-2.783267396140129
217,-3.3880784790521306
220,-3.5243887351376824
240,-3.8151173424466047
241,-3.6533013917652304
252,-3.6509449377555536
258,-4.431926307448676
259,-3.5161591389683595
260,-4.279368255599547
269,-2.430065093964456
270,-4.308131284955126
273,-4.065167137365218
274,-2.3250062909665403
278,-4.135320190402821
287,-1.5824261092770777
292,-3.426173275101243
297,-2.2123880674284266
307,-3.729457675673374
308,-3.843002878661416
312,-3.8062003123601817
314,-3.645404809718563
316,-2.7820154412624087
322,-3.7448260218765177
323,-3.4307669750873577
332,-4.043118493234483
334,-4.209909021807013
342,-3.9196465340894115
346,-2.7148200510389766
347,-2.227584655895003
353,-3.7736881591169924
359,-3.7326129002123274
366,-3.347808136179836
370,-3.616290891179236
371,-4.043158842223136
373,-2.860636517709104
376,-3.2444825241803086
379,-3.850968961136454
384,-3.583278807674773
386,-2.786389578795523
394,-3.9515290074882135
398,-3.441826968927489
404,-2.7475540699416063
406,-3.5978977824056444
408,-3.4471245684356373
