ID,TARGET
4,0.0064516987676127195
7,0.0064516987676127195
10,0.0064023095785862285
14,0.008073704351289127
15,0.0064516987676127195
16,0.00651591247172857
18,0.02900907104514542
19,0.008073704351289127
27,0.006327579476052409
34,0.0068459714757009805
37,0.008313316491000268
41,0.008313316491000268
59,0.0064516987676127195
64,0.008313316491000268
69,0.00651591247172857
72,0.00651591247172857
82,0.00651591247172857
87,0.13741671744984105
88,0.00651591247172857
90,0.00651591247172857
103,0.02245442406507894
111,0.21225639687939327
114,0.00651591247172857
116,0.008073704351289127
117,0.0068459714757009805
119,0.008313316491000268
120,0.00651591247172857
122,0.02900907104514542
126,0.007667388573806211
128,0.006327579476052409
153,0.0064023095785862285
155,0.00651591247172857
158,0.0068459714757009805
161,0.00651591247172857
166,0.006327579476052409
171,0.00651591247172857
178,0.009520514562217095
181,0.0068459714757009805
194,0.0068459714757009805
197,0.008073704351289127
199,0.2066137030647873
200,0.45420073708038033
205,0.00651591247172857
209,0.008073704351289127
215,0.05938672232237361
217,0.007667388573806211
220,0.009520514562217095
240,0.00651591247172857
241,0.0068459714757009805
252,0.00651591247172857
258,0.0064023095785862285
259,0.00651591247172857
260,0.0064023095785862285
269,0.18686339599960425
270,0.0064023095785862285
273,0.0064516987676127195
274,0.18686339599960425
278,0.006327579476052409
287,0.43318458334689336
292,0.009520514562217095
297,0.2066137030647873
307,0.00651591247172857
308,0.00651591247172857
312,0.006327579476052409
314,0.00651591247172857
316,0.05938672232237361
322,0.0064516987676127195
323,0.0068459714757009805
332,0.006327579476052409
334,0.006327579476052409
342,0.00651591247172857
346,0.12318469536232148
347,0.2066137030647873
353,0.00651591247172857
359,0.0068459714757009805
366,0.00651591247172857
370,0.00651591247172857
371,0.006327579476052409
373,0.008073704351289127
376,0.008073704351289127
379,0.006327579476052409
384,0.00637838302478623
386,0.02900907104514542
394,0.0064023095785862285
398,0.0068459714757009805
404,0.02900907104514542
406,0.0064516987676127195
408,0.00651591247172857
416,0.00651591247172857
424,0.12318469536232148
425,0.006327579476052409
438,0.0068459714757009805
439,0.00651591247172857
442,0.0068459714757009805
456,0.0068459714757009805
463,0.22358348064621394
464,0.00651591247172857
469,0.008313316491000268
472,0.008073704351289127
476,0.05938672232237361
477,0.006327579476052409
481,0.007667388573806211
483,0.0064516987676127195
484,0.008073704351289127
487,0.00651591247172857
489,0.00651591247172857
497,0.008073704351289127
498,0.008073704351289127
501,0.0064516987676127195
504,0.14977605416080086
515,0.006327579476052409
517,0.00651591247172857
521,0.02900907104514542
529,0.0064023095785862285
531,0.009520514562217095
537,0.0064516987676127195
540,0.23980296264721693
550,0.0064516987676127195
556,0.00651591247172857
570,0.006327579476052409
575,0.009520514562217095
577,0.0064023095785862285
578,0.13741671744984105
584,0.0064516987676127195
585,0.008073704351289127
587,0.00651591247172857
590,0.0064023095785862285
591,0.577770814126587
597,0.00651591247172857
607,0.00651591247172857
611,0.0064516987676127195
612,0.21497855554841758
614,0.00651591247172857
617,0.00651591247172857
618,0.0064023095785862285
619,0.009520514562217095
622,0.006327579476052409
626,0.0064516987676127195
628,0.008073704351289127
630,0.00651591247172857
631,0.006327579476052409
632,0.0068459714757009805
634,0.008073704351289127
645,0.00651591247172857
646,0.009520514562217095
647,0.012628111852636556
648,0.00651591247172857
669,0.07504713484840918
682,0.516254493490961
689,0.007667388573806211
691,0.00651591247172857
693,0.0068459714757009805
698,0.009520514562217095
700,0.00637838302478623
705,0.006327579476052409
715,0.00651591247172857
716,0.1984949138687612
723,0.0064516987676127195
727,0.006327579476052409
731,0.026409651108699396
733,0.0068459714757009805
737,0.0064023095785862285
738,0.00651591247172857
739,0.009520514562217095
742,0.00651591247172857
743,0.006327579476052409
745,0.009520514562217095
747,0.00651591247172857
748,0.00637838302478623
749,0.006327579476052409
756,0.00651591247172857
767,0.009520514562217095
770,0.00651591247172857
775,0.006327579476052409
778,0.0064516987676127195
793,0.008073704351289127
798,0.00651591247172857
818,0.00637838302478623
819,0.0064023095785862285
825,0.0064516987676127195
833,0.1784152611758795
837,0.008313316491000268
842,0.00651591247172857
849,0.009520514562217095
856,0.0068459714757009805
862,0.008073704351289127
864,0.0064516987676127195
865,0.0064023095785862285
872,0.008073704351289127
874,0.00651591247172857
879,0.006327579476052409
880,0.0068459714757009805
888,0.010546982411614711
890,0.0064023095785862285
893,0.009520514562217095
897,0.0064023095785862285
901,0.009520514562217095
905,0.008945591130055669
910,0.00651591247172857
912,0.0068459714757009805
917,0.0064023095785862285
925,0.0068459714757009805
926,0.22148589581520686
929,0.006327579476052409
934,0.00651591247172857
941,0.0064023095785862285
942,0.00651591247172857
946,0.00651591247172857
947,0.008073704351289127
948,0.00651591247172857
950,0.00637838302478623
956,0.00637838302478623
957,0.007667388573806211
959,0.009520514562217095
967,0.0064023095785862285
973,0.0064023095785862285
988,0.3623792430825356
999,0.0064023095785862285
1001,0.00651591247172857
1013,0.0068459714757009805
1019,0.006327579476052409
1021,0.1936342684562631
1034,0.008313316491000268
1037,0.007667388573806211
1040,0.009520514562217095
1047,0.007667388573806211
1048,0.009520514562217095
1050,0.027937484404428288
1059,0.11486811011887921
1063,0.0064023095785862285
1066,0.006327579476052409
1075,0.00651591247172857
1080,0.0064516987676127195
1083,0.0068459714757009805
1085,0.0068459714757009805
1093,0.009520514562217095
1095,0.007667388573806211
1096,0.0064023095785862285
1098,0.0068459714757009805
1100,0.00651591247172857
1106,0.00651591247172857
1113,0.009520514562217095
1126,0.0064516987676127195
1127,0.009520514562217095
1130,0.3623792430825356
1137,0.0064023095785862285
1140,0.0064023095785862285
1141,0.009520514562217095
1145,0.009802640931007425
1158,0.00637838302478623
1159,0.00651591247172857
1163,0.0064023095785862285
1165,0.008073704351289127
1171,0.00637838302478623
1178,0.00651591247172857
1189,0.0064023095785862285
1193,0.0064516987676127195
1199,0.17150411854765132
1202,0.009802640931007425
1207,0.00651591247172857
1210,0.00637838302478623
1216,0.0064516987676127195
1219,0.0068459714757009805
1223,0.00637838302478623
1227,0.0064516987676127195
1230,0.006327579476052409
1232,0.007667388573806211
1233,0.008073704351289127
1260,0.00651591247172857
1275,0.00651591247172857
1276,0.0064516987676127195
1285,0.00637838302478623
1287,0.0064023095785862285
1288,0.0064023095785862285
1293,0.0064516987676127195
1301,0.009520514562217095
1305,0.00651591247172857
1310,0.00651591247172857
1318,0.008073704351289127
1320,0.11233640357628678
1322,0.00651591247172857
1325,0.00651591247172857
1336,0.00651591247172857
1338,0.006327579476052409
1345,0.00651591247172857
1347,0.006327579476052409
1349,0.19001038971995401
1350,0.008073704351289127
1353,0.00651591247172857
1354,0.014227828537594215
1355,0.0068459714757009805
1359,0.00651591247172857
1367,0.0064516987676127195
1374,0.00651591247172857
1380,0.009520514562217095
1392,0.0064516987676127195
1393,0.00651591247172857
1394,0.00651591247172857
1397,0.5043614914715492
1400,0.0068459714757009805
1405,0.0068459714757009805
1407,0.00651591247172857
1409,0.006327579476052409
1414,0.0064516987676127195
1420,0.0068459714757009805
1432,0.0068459714757009805
1433,0.009520514562217095
1434,0.0068459714757009805
1435,0.00651591247172857
1450,0.008073704351289127
1455,0.0064516987676127195
1458,0.006327579476052409
1461,0.009520514562217095
1462,0.009520514562217095
1467,0.00637838302478623
1474,0.0064023095785862285
1475,0.00651591247172857
1477,0.006327579476052409
1492,0.006327579476052409
1505,0.009520514562217095
1506,0.17501438857305437
1511,0.0064023095785862285
1515,0.0068459714757009805
1519,0.009520514562217095
1522,0.009520514562217095
1527,0.0064023095785862285
1532,0.006327579476052409
1535,0.007667388573806211
1537,0.009520514562217095
1543,0.006327579476052409
1548,0.048915908456792966
1552,0.17501438857305437
1556,0.00651591247172857
1557,0.027937484404428288
1564,0.00651591247172857
1566,0.006327579476052409
1567,0.009802640931007425
1569,0.1784152611758795
1572,0.0064023095785862285
1575,0.006327579476052409
1577,0.007667388573806211
1581,0.0064516987676127195
1582,0.006327579476052409
1588,0.00651591247172857
1591,0.00651591247172857
1596,0.006327579476052409
1598,0.006327579476052409
1611,0.00637838302478623
1616,0.0064023095785862285
1621,0.0064023095785862285
1625,0.19243459059220933
1629,0.008073704351289127
1638,0.0064023095785862285
1639,0.007667388573806211
1655,0.0064023095785862285
1656,0.19001038971995401
1659,0.1279733095708431
1669,0.0064516987676127195
1671,0.009520514562217095
1687,0.006327579476052409
1699,0.006451109688187801
1702,0.006327579476052409
1706,0.0064023095785862285
1711,0.0068459714757009805
1713,0.06199713681920587
1719,0.00651591247172857
1724,0.006327579476052409
1735,0.00651591247172857
1739,0.0064516987676127195
1750,0.006451109688187801
1757,0.0064516987676127195
1759,0.006327579476052409
1763,0.00651591247172857
1765,0.00651591247172857
1766,0.0064023095785862285
1767,0.409042188793753
1770,0.006327579476052409
1779,0.00651591247172857
1780,0.008073704351289127
1781,0.006327579476052409
1786,0.008073704351289127
1793,0.0064023095785862285
1797,0.00637838302478623
1798,0.00651591247172857
1803,0.0068459714757009805
1809,0.008073704351289127
1814,0.007667388573806211
1815,0.006327579476052409
1822,0.00651591247172857
1823,0.01879447084845687
1841,0.0068459714757009805
1846,0.009520514562217095
1851,0.00651591247172857
1852,0.009520514562217095
1863,0.006327579476052409
1869,0.009520514562217095
1870,0.17501438857305437
1881,0.0064023095785862285
1883,0.006327579476052409
1906,0.00651591247172857
1910,0.00651591247172857
1929,0.006327579476052409
1930,0.0068459714757009805
1932,0.007667388573806211
1935,0.012154058838270034
1940,0.007667388573806211
1942,0.006327579476052409
1946,0.0064023095785862285
1949,0.0064023095785862285
1952,0.007667388573806211
1962,0.0064023095785862285
1973,0.006327579476052409
1978,0.006327579476052409
1980,0.006327579476052409
1988,0.0064516987676127195
1989,0.0064023095785862285
1991,0.0064516987676127195
1993,0.006327579476052409
2000,0.009520514562217095
2001,0.48207175869803437
2009,0.0064516987676127195
2026,0.0064023095785862285
2030,0.0064023095785862285
2040,0.2066137030647873
2041,0.0064516987676127195
2045,0.00651591247172857
2050,0.0068459714757009805
2055,0.00651591247172857
2068,0.00637838302478623
2081,0.12467532196202084
2084,0.00637838302478623
2092,0.0068459714757009805
2097,0.12318469536232148
2098,0.22195405972728055
2104,0.012916181000907424
2108,0.07504713484840918
2110,0.02245442406507894
